,ENCFF697HYA,ENCFF343RGE,ENCFF652ODI,ENCFF375BRV,ENCFF985RQJ,ENCFF330FJJ,ENC4_96,ENCFF404KPA,ENCFF849AXD,ENCFF165FED,ENCFF379DIZ,ENCFF851ANC,ENCFF572XTJ,ENCFF154DXX,ENCFF025FWJ,ENCFF029ISG,ENCFF161OLK,ENCFF671ZNH,ENCFF445FDO,ENCFF721EFA,ENCFF467CBW,ENCFF102FBO,ENCFF806AZX,ENCFF493QIX,ENCFF019UKW,ENCFF416PRK,ENCFF249CRJ,ENCFF412MPY,ENCFF012JGW,ENCFF242CUN,ENCFF827ROM,ENCFF862HPX,ENCFF378UCJ,ENCFF221TXA,ENCFF585ZQW,ENCFF065WRR,ENCFF956BAL,ENCFF385QZD,ENCFF498GDT,ENCFF991OTZ,ENCFF520TSX,ENCFF174IVI,ENCFF993DXL,ENCFF584KCO,ENCFF156WYO,ENCFF596SHW,ENCFF045TDA,ENCFF576ASU,ENC4_100,ENCFF820WYV,ENCFF588XBZ,ENC4_98,ENCFF971DKB,ENCFF544EMI,ENCFF042BAS,ENCFF317BBO,ENCFF495VKU,ENCFF376TSX,ENCFF123PWO,ENCFF723WVP,ENCFF118WQY,ENCFF243NHM,ENCFF076HOW,ENCFF686YKV,ENCFF813YRI,ENCFF766VLD
MIR6733,0.735636873945434,0.716784604613548,1.92761051472984,0,0.444130493533349,0.170285923688747,0,0.600424800546387,0.222838742743813,0,0.388416940727186,0.195859606267351,0.331440147212456,0,0.232023029677834,2.58859353516022,0.47665941826578,0.929044533440029,0.275580027061959,0.374077858000259,2.67953426027825,0.166731942222047,0.18998544901446,0.378184145045722,0.354849011745502,0.693024946472486,0.113357928225161,0.148036934030745,0,0.534387287567693,0,1.65697090143691,1.62701848591287,0.79564601284544,0.633120562616257,1.71734932529025,0.174679079594968,0,0,0,1.16792617772216,0.364049526753818,0,0,0,0,0.878791251926017,0.127585683355299,0.185339823810403,0.819861304063192,0.713878038934194,1.23644516081329,0.721792354775378,0.783665280885228,0.271930886046003,0.251498585760578,2.97443325892293,1.49087465441526,0,0,1.20609366764642,1.037930118241,0.529319258381373,0.430131947276146,0,0.679905484072308
MIR4649,0,0.179196151153387,0,0,0,0,0,0,0,0.257944097839228,0,0,0,0,0,0.431432255860036,0,0,0,0,0,0,0,0,0,1.38604989294497,0,0.148036934030745,1.53404035548829,1.06877457513539,2.3734843818794,0,0,0,0,0,0,0,0,0,0.973271814768465,1.45619810701527,1.09642089844018,0.376724598119617,0,2.91319457032322,0.585860834617345,0.318964208388248,0.0926699119052016,0.614895978047394,1.30877640471269,1.97831225730127,0.721792354775378,0.391832640442614,0,0,0.991477752974309,0.596349861766102,0,0.180804198996717,1.60812489019522,0,1.58795777514412,1.29039584182844,0.635127908409475,0
MIR1287,31.3871732883385,25.445853463781,12.7704196600852,4.46313482513969,3.55304394826679,11.9200146582123,18.2385884087272,9.90700920901538,6.23948479682678,4.12710556542765,2.71891858509031,6.26750740055522,137.216220945957,160.693591999657,167.984673486752,31.0631224219226,28.122905677681,11.7678974235737,7.71624075773484,1.71007020800118,1.62182336806315,78.864208671028,123.11057096137,117.237084964174,52.8725027500798,46.4326714136565,6.00797019593351,6.95773589944502,69.5431627821356,48.6292431686601,26.7016992961432,2.48545635215536,0.813509242956434,85.134123374462,122.403308772476,8.34141100855265,7.86055858177357,8.46763247486483,6.50184161051484,2.13749386539261,128.277225186484,67.1671376860794,94.8404077150753,100.208743099818,28.7192316739392,35.2820231294701,30.4647634001019,44.1446464409336,40.2187417668575,105.762108224152,109.81823832271,95.2062773826237,120.1784270701,128.91293870562,61.4563802463966,59.6051648252569,72.3778759671246,82.8926307854882,13.4590442136417,13.3795107257571,11.6589054539154,85.1102696957619,102.687936125986,91.187972822543,66.0533024745854,23.1167864584585
MIR1908,14.2223128962784,7.25744412171218,2.89141577209475,47.6067714681567,48.1881585483684,127.884728690249,183.014800928952,44.4314352404326,18.4956156477365,20.8934719249775,22.1397656214496,36.8216059782619,28.8352928074837,38.4565861195759,74.2473694969068,146.039818608622,61.4890649562856,17.8066868909339,1621.51287923256,29.9796683340207,25.9491738890104,35.680635635518,36.4772062107763,23.731055101619,22.7103367517121,7.2767619379611,4.98774884190707,8.73417910781397,93.5764616847854,51.8355668940663,40.9426055874196,135.540219737539,111.179596537379,22.8085190349026,168.621109843463,111.137034908069,2.96954435311446,1.66032009311075,3.75661959718635,3.41999018462817,189.982658242804,136.700597296059,406.772153321306,466.761777070205,27.8075100334967,40.7847239845251,25.1920158885458,462.051552271217,465.480967499828,45.7072677015229,1107.22483838694,1185.25633115562,165.290449243562,143.410746401997,39.1580475906244,35.9642977637626,462.524371762515,406.114255862716,80.2431623370284,56.2301058879791,25.3279670205748,70.0602829812674,186.849698208625,205.603070797998,30.4861396036548,17.67754258588
MIR7110,0.245212291315145,0.179196151153387,0.0803171047804098,0,0.444130493533349,0.170285923688747,0.419277894453499,0,0,0,0,0.195859606267351,0,0,0,1.51001289551013,0.23832970913289,1.08388528901337,0.551160054123917,0.053439694000037,0.0705140594810066,0.166731942222047,0.18998544901446,0.0945460362614304,0,0.693024946472486,0,0,2.04538714065105,0.534387287567693,0,0.165697090143691,0.542339495304289,0.265215337615147,0.422080375077505,0.245335617898607,0.349358159189936,0,0.144485369122552,0,0.194654362953693,0.546074290130727,3.28926269532053,2.2603475887177,0,0,0.878791251926017,1.27585683355299,0.648689383336411,0,4.40224790676086,5.68764773974115,2.16537706432613,0.783665280885228,0,0.125749292880289,1.48721662946146,0,0,0,1.20609366764642,1.5568951773615,1.05863851676275,0.860263894552293,0,0
MIR4724,0.490424582630289,0.268794226730081,0.401585523902049,0,0,0,0,0,0,0,0,0,0.994320441637367,2.06017425640585,0.464046059355667,6.68719996583057,3.33661592786046,2.32261133360007,0,0,0,0,0.37997089802892,1.22909847139859,0,0,0,0,0,0,0,0,0,0,0.211040187538752,0.981342471594429,0,0,0,0,0,0.182024763376909,0,0,0,0,0,0,0,0,0.237959346311398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8072,1.96169833052116,3.31512879633766,1.6063420956082,0,0,0.255428885533121,0.628916841680248,0.300212400273193,0,0.257944097839228,0,0.391719212534701,1.32576058884982,0.686724752135285,3.24832241548967,1.72572902344015,2.3832970913289,0.929044533440029,0.826740081185876,0.106879388000074,0.42308435688604,0.666927768888186,0.18998544901446,0.0945460362614304,0,0.346512473236243,0.113357928225161,0.29607386806149,4.60212106646486,1.06877457513539,2.96685547734925,0,0.542339495304289,0,1.05520093769376,1.22667808949304,0.174679079594968,0,0,0,3.30912417021278,0.364049526753818,0,0.753449196239234,0,0.647376571182938,0.292930417308673,1.53102820026359,1.76072832619883,0.614895978047394,3.33143084835957,2.22560128946393,0.360896177387689,0.783665280885228,0.815792658138008,0.754495757281733,2.97443325892293,0.596349861766102,0.170367648273946,0.361608397993435,0.402031222548806,1.037930118241,0.529319258381373,1.29039584182844,1.90538372522842,0
MIR4647,0.245212291315145,0,0.16063420956082,0.212530229768557,0,0,0,0,0,0,0,0,0.331440147212456,0.343362376067642,0.464046059355667,0.215716127930018,1.19164854566445,0.619363022293353,0.275580027061959,0,0,0.333463884444093,0,0,0,0,0,0.148036934030745,1.02269357032552,1.06877457513539,0,0,0.271169747652145,0.265215337615147,1.05520093769376,1.47201370739164,0.174679079594968,0,0,0,1.36258054067585,0.910123816884544,0.548210449220088,0.753449196239234,1.36758246066377,0,0,0.255171366710599,0.278009735715605,0.409930652031596,2.26061378995828,2.22560128946393,1.80448088693845,1.95916320221307,0.271930886046003,0,1.48721662946146,1.49087465441526,0,0,0.804062445097611,0,0,0.860263894552293,0.635127908409475,0.679905484072308
MIR1914,0.490424582630289,0.985578831343629,0.240951314341229,1.06265114884278,0,2.55428885533121,3.77350105008149,1.20084960109277,0,1.54766458703537,0,0.783438425069403,2.65152117769965,6.52388514528521,5.56855271226801,3.66717417481031,25.2629491680863,6.81299324522688,3.3069603247435,1.442871738001,1.48079524910114,2.33424719110865,2.27982538817352,1.22909847139859,1.41939604698201,0.346512473236243,0.340073784675482,1.03625853821522,8.69289534776695,4.80948558810924,8.90056643204773,0.165697090143691,1.62701848591287,0.79564601284544,1.68832150031002,0.736006853695822,0,0,0.144485369122552,0,8.3701376070088,3.09442097740745,16.9945239258227,12.808636336067,0.911721640442513,0.647376571182938,0.292930417308673,8.67582646816036,8.80364163099416,3.68937586828436,25.4616500553196,29.9219728916817,2.52627324171382,3.13466112354091,0.815792658138008,0.754495757281733,21.8125105654348,7.45437327207628,0.340735296547891,0.180804198996717,0.804062445097611,4.6706855320845,1.58795777514412,1.72052778910459,1.27025581681895,2.94625709764667
MIR4691,0,0.268794226730081,0,0,0,0,0,0,0,0,0,0.195859606267351,0,0.686724752135285,0.232023029677834,0,0.714989127398669,0.154840755573338,0,0,0.0705140594810066,0,0.18998544901446,0,0,0,0,0,0,0,0,0.331394180287382,0.813509242956434,0,0,0,0,0,0,0,0.973271814768465,0.182024763376909,0.548210449220088,0,0,0,0,0.574135575098847,0.370679647620807,0.204965326015798,1.18979673155699,1.23644516081329,0,0,0,0.125749292880289,0.991477752974309,0.298174930883051,0,0,0,2.075860236482,0,0.430131947276146,0,0.226635161357436
MIR6869,1.47127374789087,1.07517690692032,0.722853943023688,0.212530229768557,0.444130493533349,0.425714809221868,0.628916841680248,0,0.222838742743813,0,0.388416940727186,0,0,1.71681188033821,1.16011514838917,0.215716127930018,0.714989127398669,1.23872604458671,0,0.213758776000148,0.352570297405033,0.333463884444093,0,0,0,0,0,0.444110802092236,4.60212106646486,2.13754915027077,0,0.331394180287382,1.08467899060858,0.265215337615147,0.844160750155009,1.22667808949304,0,0,0.144485369122552,0,1.55723490362954,1.45619810701527,3.28926269532053,1.88362299059808,0.455860820221257,0,0,3.82757050065898,4.17014603573407,0,4.99714627253936,6.92409290055445,0,0,0.271930886046003,0.125749292880289,2.97443325892293,0.894524792649153,0,0,0.402031222548806,0,0,0.860263894552293,0,0
MIR2110,39.2339666104231,24.9082650103208,18.0713485755922,22.9532648150041,37.7510919503347,48.8720600986705,71.6965199515483,33.0233640300513,24.7351004445633,17.5401986530675,19.8092639770865,29.9665197589047,107.386607696836,173.054637538092,188.866746157757,79.8149673341067,97.0001916170861,49.0845195167482,73.028707171419,24.528819546017,22.5644990339221,46.351479937729,56.995634704338,41.0329797374608,71.3246513608459,48.1652337798378,15.9834678797476,19.6889122260891,107.894171669343,124.512238003273,144.189176199173,9.94182540862145,14.1008268779115,37.3953626037357,41.3638767575954,112.854384233359,9.60734937772325,8.96572850279805,13.0036832210297,11.9699656461986,293.928088060077,176.564020475602,146.920400390984,126.956189566311,75.2170353365073,101.638121675721,74.9901868310202,192.781967549857,195.718853943786,90.5946740989827,221.421171742756,252.729390870237,263.093313315625,195.132654940422,44.3247344254984,49.0422242233126,129.883585639635,127.618870417946,18.910808958408,23.3237416705766,42.2132783676246,87.7050949913644,215.432938161219,167.751459437697,90.1881629941454,127.368960682879
MIR197,262.62236399852,568.23099530739,262.63693263194,131.981272686274,153.225020269005,271.776334207241,474.62257652136,87.3618084794992,50.138717117358,75.0617324712154,125.070254914154,156.883544620148,382.150489735962,495.815271041676,657.321243077303,886.161853536515,910.896148305905,321.759090081397,1390.02565650052,195.535840346135,198.285535260591,247.596934199739,282.128391786473,183.986586564744,938.575636066854,413.042868097601,79.6906235422879,120.057953498934,4004.86802139475,2752.62891826119,1802.06801694193,368.344631389425,412.17801643126,446.092197868677,341.885103812779,366.286077522621,125.768937308377,65.4166116685636,103.884980399115,69.682300011799,1744.8817095169,1253.96859490353,1398.48485596045,1143.73587989116,318.190852514437,629.250027189816,360.011482872358,1730.63600187296,1840.88779999683,754.272399738136,2673.11631678909,3155.16076136336,1660.12241598337,1518.35148171513,184.36914073919,155.426126000037,2353.76818556101,1537.98629349478,199.841251425338,206.116786856258,484.045591948762,1285.47645144148,1394.22692657654,1337.28022408154,783.747838977292,524.207128219749
MIR1236,0,0.0895980755766935,0.0803171047804098,0.212530229768557,0,0.510857771066242,0.419277894453499,0,0.445677485487627,0,0,0,0.331440147212456,0.343362376067642,0,1.51001289551013,1.66830796393023,1.08388528901337,0.551160054123917,0.053439694000037,0.141028118962013,0,0.18998544901446,0.189092072522861,0,0,0,0,0,0.534387287567693,0,0,0.271169747652145,0,0.422080375077505,0.736006853695822,0,0,0,0,1.36258054067585,0.364049526753818,3.28926269532053,1.13017379435885,0.455860820221257,0,0,1.46723535858594,1.39004867857802,0.819861304063192,3.21245117520387,3.21475741811456,3.2480655964892,0.391832640442614,0,0.377247878640866,0.495738876487155,1.49087465441526,0,0,0,3.113790354723,1.05863851676275,1.29039584182844,0.635127908409475,0.679905484072308
MIR6501,3.18775978709688,2.41914804057073,0.963805257364918,0,0,0.0851429618443736,0.209638947226749,0,0,0,0.388416940727186,0,2.9829613249121,3.43362376067642,4.64046059355667,0.862864511720073,4.28993476439202,2.94197435589343,0.551160054123917,0.053439694000037,0.141028118962013,0.333463884444093,1.13991269408676,0.756368290091443,1.06454703523651,0.693024946472486,0,0,0.511346785162762,2.13754915027077,2.3734843818794,0.165697090143691,0,0,8.65264768908884,0.245335617898607,0,0,0,0,20.0493993842304,9.46528769559926,0,0.376724598119617,0,0,0,0,0,0,0.237959346311398,0.494578064325318,0.721792354775378,0.391832640442614,0,0.377247878640866,0,0,0,0,0,0,0.529319258381373,0.430131947276146,0,0.453270322714872
MIR664B,1.47127374789087,0.179196151153387,0.16063420956082,0,0.222065246766674,0.425714809221868,0.209638947226749,0.90063720081958,0.222838742743813,0,0,0.195859606267351,0.331440147212456,0,0.696069089033501,2.3728774072302,0.47665941826578,0.309681511146676,2.20464021649567,0.053439694000037,0,0.50019582666614,1.32989814310122,0.661822253830013,1.06454703523651,0.693024946472486,0.226715856450321,0.148036934030745,0,3.74071101297385,4.15359766828894,0.165697090143691,0.271169747652145,0.265215337615147,2.11040187538752,2.94402741478329,0,0.33206401862215,0.288970738245104,0,6.03428525156449,2.36632192389981,2.19284179688035,4.5206951774354,0.911721640442513,1.29475314236588,1.17172166923469,1.97757809200714,1.85339823810403,2.04965326015798,5.94898365778495,5.68764773974115,4.69165030603996,3.91832640442614,0.543861772092005,0,1.48721662946146,1.78904958529831,0,0,0.804062445097611,0,4.76387332543236,2.58079168365688,1.90538372522842,2.71962193628923
