,ENCFF855XWL,ENCFF394ILT,ENCFF753UVR,ENCFF423HWS,ENCFF428XME,ENCFF827OWX,ENCFF119HDC,ENCFF424IRB,ENCFF346AVD,ENCFF983TON,ENCFF945PKC,ENCFF817OKW,ENCFF840BXH,ENCFF087HIG,ENCFF517MBY,ENCFF187MBB,ENCFF026RES,ENCFF613KZJ,ENCFF874LJS,ENCFF492AZH,ENCFF928HTH,ENCFF077WSJ,ENCFF977LKL,ENCFF564OCC,ENCFF811GWB,ENCFF622GIX,ENCFF141QVV,ENCFF437SBD,ENCFF702OQW,ENCFF296NWQ,ENCFF467YZL,ENCFF375GZN,ENCFF443YAW,ENCFF559ZBP,ENCFF601YUN,ENCFF959RYF,ENCFF865DDB,ENCFF567QQP,ENCFF075BWE,ENCFF434PBY,ENCFF785XEV,ENCFF470PDD,ENCFF995TKW,ENCFF625JKM,ENCFF463OCW,ENCFF645YXV,ENCFF754CFM,ENCFF538UNB,ENCFF889KIG,ENCFF946HWJ,ENCFF392GLP,ENCFF589FYO,ENCFF494FJB,ENCFF067MGG,ENCFF729CFS,ENCFF385QYX,ENCFF905HDC,ENCFF800IDT,ENCFF074PXG,ENCFF565UUV,ENCFF344UVE,ENCFF614WZC,ENCFF611QTT,ENCFF873NQS,ENCFF682HIM,ENCFF730IMW,ENCFF018VLM,ENCFF021WXP,ENCFF545SIA,ENCFF755NNR,ENCFF253JUY,ENCFF688ZST,ENCFF837PEP,ENCFF006ELI,ENCFF461VEI,ENCFF850VDF,ENCFF538RSM,ENCFF399REE,ENCFF062GEP,ENCFF434PFO,ENCFF080DVI,ENCFF141FGO,ENCFF513ONW,ENCFF101KOX,ENCFF794XRI,ENCFF354BKY
MIR580,0,0.3347917019294,0,0,2.04557018990562,0.778776168826213,0.151307745277042,0,0,0.69792364226807,0.557171352477741,0.624116874622409,0,0,0.14275478767438,0.25001887642517,1.04990220160992,1.0845975221285,0,1.59700614581198,1.58587052794423,2.36061790590058,1.05734913689647,1.28606446269513,1.04696145611399,0.521519729352121,0,0.451958607822861,0.760740900778086,0.69302158450376,0,2.1147997919037,0,0,0.678720286474258,0.990776612817132,0.875849245324498,0.634425179066507,2.21849925181113,0.477169184270929,0.943917260827623,0,0,0,0,0.746672640047787,0.866010957809851,1.45153119606654,0.307496834320091,0,0,0,0.116452495970016,0.468136521717555,2.94084994974823,1.00194728454752,1.32996055336999,1.57898933629552,0,0.874934270562924,0.555074490996692,0,1.40092615227927,0.613550571138888,0.507353325422004,0,0,0.348956097833332,0.406240339096936,0.376459391890086,0,0,0.63100081777706,0.678770502263021,0.817142171910779,2.24811614892083,0.52861414814623,0.68939716354431,1.43384876014202,0.620497899924858,0.771567729179727,0.471686766025912,1.20613536939705,0.193801585742715,1.55807126358281,0
MIR93,1997.36415314336,1741.25164173481,1931.0494978848,2385.5800075156,1402.2383651803,1006.56819820788,1097.13246100383,1568.75309071935,1320.78039032979,1862.75820121348,946.076956507204,1206.20987968691,750.692168524973,491.595442824,228.12215070366,221.01668675985,803.525151632125,4210.9498796639,3918.99375483192,2393.91221257216,1652.47709011789,2100.94993625151,2209.01381680411,4259.7027133388,2797.48101073659,1061.81416896092,1741.76815713771,1083.79674155922,1082.53430180722,978.199966527058,941.920625877678,652.415735802292,721.076428245785,834.442258584966,663.109719885351,1194.75274798086,1508.73790999598,2250.94053532797,6467.29506890474,1943.62937983156,1391.64868154686,1221.19751209914,1051.96045218929,1427.90029328796,1525.44302356468,2015.86679360102,2534.46766912631,1602.97428418949,690.945386717244,1578.45105929761,1035.91278666257,1565.90336722532,1868.77142907883,1517.2304668866,1684.3718087183,2499.35750130378,871.789142734027,1074.5022433491,1701.81719833232,1602.87958367128,953.617975532316,890.72721562548,1136.85157257463,1397.97497633996,1240.98623398222,996.910397147252,825.273908524702,1043.72768861949,963.195843998835,2115.32532303039,1441.66846267345,1155.82150180267,915.582186594514,1644.20841331512,1112.53906705653,664.318322006106,3280.31509632143,1567.91894895428,1210.88527793993,1206.86841535385,1454.40516950379,1537.69885724447,1906.22994381151,822.009425927726,3403.86635384058,1056.41980979104
MIR532,368.622191980816,338.809202352553,306.6213891098,430.031530668366,371.27098946787,424.822400094699,243.00023891493,890.808835832143,850.549876408227,996.634961158805,556.057009772786,985.896622945199,2421.14480916957,1612.27070928243,1586.29120063771,1115.58422660911,792.909473815847,749.999186551858,742.950197663134,705.876716448897,407.568725681667,512.490147371015,560.395042555131,716.595118613725,745.698297117192,257.630746299948,260.072231682206,450.602731999393,389.49934119838,411.308310402982,389.407737782681,795.164721755791,699.32702321749,693.100094332807,756.094399132324,346.40027325619,592.949939084685,431.409121765225,942.862182019729,528.106994691851,575.579769713555,463.637296132937,379.959999680293,402.619654470521,432.588320115357,784.752944690224,819.073163896557,512.632434077501,319.181714024254,863.448032976059,354.451394994918,353.649623280353,465.693531384093,386.212630416983,385.986555904455,574.616767688002,301.236065338302,521.461228311595,1208.88456542863,1173.28685682488,985.257221519128,1105.89162930245,493.826468678443,514.768929185527,514.963625303334,1061.36816529157,347.584156572355,614.86064438233,1049.31879588739,384.365039119778,303.718562973524,272.708278670204,206.337267413099,367.214841724294,277.011196277754,173.104943466904,388.267091813406,1163.01301489925,249.848146454746,487.711349340938,661.233543907026,1035.8241381929,355.139858766909,225.294343425906,853.56337389945,418.627007658472
MIR181A1,196.862747688679,195.757490856719,91.3211632259957,120.946368000478,249.559563168486,308.39536285518,197.910530822371,300.861001597569,445.709290802955,278.47153326496,642.139983730597,563.993615700451,23.1204517736277,15.7269955908607,62.9548613644017,24.0018121368163,25.314308638817,67.7873451330313,68.5378411128352,218.789841976242,318.75997611679,172.325107130742,592.326986489404,420.285866408768,751.456585125819,111.605222081354,26.7760401629998,108.018107269664,113.350394215935,76.2323742954136,53.4390093615851,60.2717940692555,45.171841212613,35.5972858116548,50.2253011990951,165.212000187257,225.268425897461,223.952088210477,133.479704983969,606.482033208351,380.398656113532,126.819533938213,135.875663316092,142.101054519007,135.26755520635,729.947172910717,894.589319417576,134.024713770144,166.663284201489,21.2671929304448,12.0056117659569,16.7864478016332,28.0068252807888,108.139536516755,90.431135954758,123.239515999345,345.457253737854,236.848400444328,378.423946056593,364.847590824739,360.79841914785,316.732708331941,105.419692959015,92.0325856708332,196.853090263737,62.8190113270871,33.9571788528426,41.8747317399998,36.5616305187242,38.3988579727888,37.1358941627016,36.4420862365529,33.4430433421842,426.041618587089,310.309739783118,185.469582285969,108.894514518123,316.663097121353,313.475185186048,327.0023932604,584.848338718233,284.427119913625,112.036574312881,39.7293250772566,369.262889469126,725.891349447274
MIR626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903917215645722,0,0,0,0,0,2.09395798892087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR188,40.2974080839243,46.6795287261563,45.3581936552959,47.2835595063596,26.5924124687731,62.6914815905101,32.0772419987329,83.6585689303229,126.933390261036,155.985934046914,69.0892477072399,133.769050127403,136.555168287988,77.6203330774737,82.3695124881175,93.7570786594388,28.4640152436467,90.5638930977298,95.267599146841,44.1838367007982,36.4750221427172,52.8778410921729,78.0323663029597,81.2792740423321,90.8239063178889,21.9038286327891,5.5672954794356,28.4733922928403,24.3437088248987,28.760395756906,21.8402907825609,99.3955902194739,75.2864020210216,106.791857434964,81.446434376911,35.0487226784061,45.368990907809,69.7867696973157,93.1769685760674,62.8670400276949,77.8207341704551,26.8559013045627,18.444660178655,19.8080257814374,22.7678063218609,65.8565268522148,39.6633018676912,55.8839510485619,29.8271929290488,58.2721086294187,25.1546151286716,28.1286422621961,43.4950072448009,47.2817886934731,41.9071117839122,44.0856805200908,42.2262475694971,59.6068474451558,106.329494929446,104.992112467551,67.7190879015964,91.5451076824387,38.1752376496102,42.9485399797222,39.0662060574943,67.7352817787722,30.904848169441,25.4737951418332,37.3741111969181,73.4095814185667,37.1358941627016,21.2578836379892,10.72701390221,68.5558207285651,37.1799688219404,28.3824663801255,60.7906270368164,42.2830260307177,37.4592988587102,34.1273844958672,50.5376862612721,162.73193427894,64.9972949063965,6.58925391525231,145.160306057132,42.2059418592811
MIR551A,0,0,0,0,0,0,0,0,0,0,0.557171352477741,0,0,1.01464487682972,0,0,0,0,0,0,0,0,0.211469827379295,0.257212892539026,0,0,0,0,0,0,0,0.528699947975925,0,0,0,0,0,0,0,1.07363066460959,3.35615026072044,0,0,0,0,0.448003584028672,0.346404383123941,0,0,0,0,0,0.0582262479850079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264307074073115,0.45959810902954,0,0,0.385783864589864,0,0.134015041044117,0,1.81774980751328,0.635631654507245
MIR15B,681.752871190326,687.040399745118,851.524488888754,797.847851459942,313.995024150513,607.056023600033,1210.00803898051,1070.20998920495,1098.64695737298,1351.52913325212,485.85341936059,1348.71656605903,510.09496725566,640.748239717969,271.091341793648,696.302570844099,494.270625357915,2088.39252885843,2730.54758993536,950.750992140068,658.136269096855,713.614792953744,1744.62607587918,3515.32860233086,2123.49957336321,753.074489184463,367.706610951294,886.742788548454,633.697170348145,586.642771282433,774.168605186093,281.797072271168,231.714815109144,238.711210736979,238.909540838939,271.348944835292,559.667667762354,1416.67142485551,1437.58751517361,1616.05273482957,1563.75626210443,1139.51081229776,992.322717611638,1433.92882287362,1229.01511380555,1179.44410221948,929.056555538408,891.482076250869,911.420616924749,1156.9352954162,592.27684712054,1727.86990412216,1569.95432441977,656.79553996973,820.497135979755,1095.12838201044,622.421538977154,391.984102735362,2543.18340692788,1993.9752026129,2687.11561091498,3184.0323949403,941.072142793601,961.126969689068,1134.94938896902,367.081527059153,529.197832234749,377.570497855665,428.17731740817,1030.36935560317,620.69994529087,588.539692720329,403.209522559541,290.513774968573,440.43963065991,913.859214536319,861.112447330208,750.753511099754,573.181041866771,432.487036247626,1508.80069441096,249.522299227707,1548.54379926477,426.84799259833,1267.23129438069,1102.69379423917
MIR625,0.330306623638724,1.24351203573777,1.20955183080789,0,0,0.778776168826213,0.605230981108169,0.929539654781366,0,0.69792364226807,0.557171352477741,0.20803895820747,0,0.507322438414861,0,0.25001887642517,0.23331160035776,0.54229876106425,0,0,0,0,0.422939654758589,1.28606446269513,0,0,0,0,0,1.03953237675564,1.85874815170731,0,0,1.04697899446043,0.678720286474258,0.619235383010708,0.700679396259598,1.26885035813301,0.739499750603709,0.477169184270929,1.04879695647514,0.745997258460075,1.22964401191033,0,0,0.298669056019115,0.17320219156197,0.725765598033272,0.922490502960272,0.850687717217792,0,0,0.174678743955024,0,0,1.00194728454752,0.332490138342497,0,3.81695622823653,1.74986854112585,0.555074490996692,2.00463739450596,0.350231538069818,0,0,0,0,0.697912195666663,0.812480678193872,0,0,0,0,0.452513668175347,0.408571085955389,0.281014518615104,2.11445659258492,0,0.716924380071008,1.24099579984972,0,0.471686766025912,0.40204512313235,0,0.779035631791405,0.127126330901449
MIR150,652.685888310118,712.867188179672,768.670188478414,1314.98067595581,249.04817062101,305.280258179875,1949.29768240413,299.931461942787,152.897038268975,243.924312972691,178.016247116638,1008.1567914734,107.654603570954,212.568101695827,69.9498459604464,62.5047191062925,161.45162744757,817.244232923826,796.409713731145,113.919771734588,137.970735931148,127.237305128041,7544.39756158372,8639.00942170825,10250.7996168121,165.321754204622,101.271755864019,462.80561441061,259.793017615716,223.499461002463,263.012863466584,527.113848131997,478.486910622493,528.724392202519,450.670270218908,857.269464240024,564.747593385236,473.915608762681,885.550951347942,1968.08430052545,537.088921410917,591.94882458807,530.591391139308,463.766168839306,362.49919085002,806.705120307629,1160.10827908208,193.537492808873,459.092773639895,525.299665381986,209.812358005056,170.132916908444,273.372234289612,566.445191278242,166.893234648212,567.102163053895,64.5030868384444,98.6868335184698,357.703326531881,293.102980638579,289.748884300273,373.530767842943,463.006093328299,542.685480172346,268.38990914824,310.271290728569,329.270172471945,415.955668617331,444.426930972048,620.028618442971,709.560834894478,821.161676530325,299.094387626326,345.494185651878,194.684122457743,192.494945251346,347.828109480219,1113.83601723309,291.608991593882,196.077336376255,808.988764044944,477.347007218223,1639.67402717477,153.781558286844,326.156251176668,593.04433365526
